ccode1,ccode2,capdist,iso_o,iso_d
101,360,9437.312638013611,VEN,ROU
101,369,9636.086109770484,VEN,UKR
101,781,15353.987777610551,VEN,MDV
101,698,12997.769344257664,VEN,OMN
101,520,12406.976703625987,VEN,SOM
101,780,15870.867680938947,VEN,LKA
101,701,12203.983824801784,VEN,TKM
101,704,12729.67081449674,VEN,UZB
101,679,11917.796321661961,VEN,YEM
101,371,11022.977558877397,VEN,ARM
101,373,11429.993565421677,VEN,AZE
101,692,12141.377988940883,VEN,BHR
101,630,11781.77156221375,VEN,IRN
101,690,11771.39548893006,VEN,KWT
101,694,12270.103271113932,VEN,QAT
101,670,11849.486513153217,VEN,SAU
101,696,12568.8013043267,VEN,ARE
101,700,13215.174694307596,VEN,AFG
101,703,12924.692083747563,VEN,KGZ
101,790,14832.46244593388,VEN,NPL
101,770,13552.939426360123,VEN,PAK
101,702,12900.044204292155,VEN,TJK
101,771,15493.27173370781,VEN,BGD
101,760,15104.200521390652,VEN,BTN
101,835,18290.299790178655,VEN,BRN
101,740,14169.247891380366,VEN,JPN
101,731,14362.783456618863,VEN,PRK
101,986,16980.53445111655,VEN,PLW
101,840,17096.865411941762,VEN,PHL
101,732,14491.172585332599,VEN,KOR
101,811,17409.947604493496,VEN,KHM
101,812,16669.068307589725,VEN,LAO
101,775,16466.066806301493,VEN,MMR
101,800,17014.1096390597,VEN,THA
101,816,16432.084231748962,VEN,VNM
101,983,13329.145300080476,VEN,MHL
101,987,14696.867666290002,VEN,FSM
101,571,10776.620514820575,VEN,BWA
101,516,10770.41312799736,VEN,BDI
101,501,11545.373356739834,VEN,KEN
101,517,10819.173830784683,VEN,RWA
101,551,10871.856518471404,VEN,ZMB
101,552,11201.29927424077,VEN,ZWE
101,581,12422.918901081755,VEN,COM
101,570,11000.491459553677,VEN,LSO
101,553,11436.031837715247,VEN,MWI
101,541,11462.614241972098,VEN,MOZ
101,560,11024.57604295675,VEN,ZAF
101,572,11320.974101396667,VEN,SWZ
101,540,9129.666011921343,VEN,AGO
101,484,9251.133457679853,VEN,COG
101,490,9255.930335826559,VEN,COD
101,950,13013.69952888243,VEN,FJI
101,481,8516.536621662537,VEN,GAB
101,565,9850.881151952559,VEN,NAM
101,920,13115.749588872879,VEN,NZL
101,580,12945.607636688635,VEN,MDG
101,590,13994.162212440027,VEN,MUS
101,591,13649.11831235184,VEN,SYC
101,860,18603.463706819417,VEN,TLS
101,900,15470.2481298918,VEN,AUS
101,970,13972.698410282002,VEN,NRU
101,910,16319.378535686452,VEN,PNG
101,940,14897.01898552589,VEN,SLB
101,947,12809.922002120926,VEN,TUV
101,935,14071.91080469873,VEN,VUT
101,20,3960.6932023154527,VEN,CAN
101,255,8432.531376744077,VEN,DEU
101,713,15957.23340227092,VEN,TWN
101,710,14413.192180180116,VEN,CHN
101,820,18068.406913046863,VEN,MYS
101,830,18368.017931327442,VEN,SGP
101,850,19200.94849543978,VEN,IDN
101,620,8464.731521247577,VEN,LBY
101,483,8936.328431017668,VEN,TCD
101,666,10528.00119030606,VEN,ISR
101,652,10573.172832272257,VEN,SYR
101,651,10207.468932373631,VEN,EGY
101,750,14219.307306486504,VEN,IND
101,341,8917.69354408404,VEN,MNE
101,347,9070.524400085907,VEN,KOS
101,345,8988.775473964177,VEN,SRB
101,2,3302.1517758135833,VEN,USA
101,510,11520.514277467355,VEN,TZA
101,600,6613.23002942013,VEN,MAR
101,435,5539.18881132063,VEN,MRT
101,625,10699.269608178533,VEN,SDN
101,626,10846.79284620465,VEN,SSD
990,110,12762.773042881905,WSM,GUY
990,115,13064.431088697105,WSM,SUR
990,52,12490.098381635178,WSM,TTO
990,101,11906.71422805906,WSM,VEN
990,990,0,WSM,WSM
990,955,868.4029718914605,WSM,TON
990,160,11180.68227505724,WSM,ARG
990,145,11009.338189669357,WSM,BOL
990,140,13061.41399544615,WSM,BRA
990,155,10193.602524068214,WSM,CHL
990,130,10390.514529780037,WSM,ECU
990,150,11694.838723350122,WSM,PRY
990,135,10229.257997879611,WSM,PER
990,165,11372.15487925297,WSM,URY
990,90,9510.119786183535,WSM,GTM
990,70,8790.780018547568,WSM,MEX
990,53,12740.886929328259,WSM,BRB
990,54,12586.904954875665,WSM,DMA
990,55,12485.679612603024,WSM,GRD
990,56,12607.24726313521,WSM,LCA
990,57,12570.945371341822,WSM,VCT
990,42,11747.395051460662,WSM,DOM
990,41,11499.07963109409,WSM,HTI
990,51,11020.532831957387,WSM,JAM
990,31,11119.863914675721,WSM,BHS
990,80,9762.250126918301,WSM,BLZ
990,100,10991.133689224722,WSM,COL
990,94,10053.553886820819,WSM,CRI
990,40,10568.462539987357,WSM,CUB
990,92,9619.04637003902,WSM,SLV
990,91,9839.097530380348,WSM,HND
990,93,9879.959048190427,WSM,NIC
990,95,10519.759892121889,WSM,PAN
990,58,12563.084771450309,WSM,ATG
990,60,12481.667033256297,WSM,KNA
990,395,13959.792624146648,WSM,ISL
990,205,15443.225451380062,WSM,IRL
990,200,15759.935758196774,WSM,GBR
990,402,16638.038823736657,WSM,CPV
990,437,18382.820218568395,WSM,CIV
990,452,18737.611218254424,WSM,GHA
990,450,17812.451826064527,WSM,LBR
990,235,16775.736370446488,WSM,PRT
990,230,16847.006828849706,WSM,ESP
990,439,18990.1517696316,WSM,BFA
990,438,17622.70588089574,WSM,GIN
990,404,17465.511244492434,WSM,GNB
990,432,18297.033687717987,WSM,MLI
990,433,17283.121096557246,WSM,SEN
990,451,17646.505325332124,WSM,SLE
990,420,17374.563851002975,WSM,GMB
990,522,16213.480779209265,WSM,DJI
990,531,16700.081458659926,WSM,ERI
990,530,16646.39118208566,WSM,ETH
990,712,10478.733972824486,WSM,MNG
990,500,16938.33227929656,WSM,UGA
990,645,15758.245138402228,WSM,IRQ
990,663,16540.263685839163,WSM,JOR
990,705,13038.192542430257,WSM,KAZ
990,385,14880.372300288649,WSM,NOR
990,365,14704.547824567928,WSM,RUS
990,380,14882.86908116003,WSM,SWE
990,615,17413.581041694586,WSM,DZA
990,232,16763.226982769334,WSM,AND
990,471,18842.8805419996,WSM,CMR
990,482,18460.22478926721,WSM,CAF
990,221,16685.471981022733,WSM,MCO
990,616,17446.476518570747,WSM,TUN
990,434,19013.849184721854,WSM,BEN
990,411,18889.234516935518,WSM,GNQ
990,946,2352.3618467483197,WSM,KIR
990,436,19398.270018190356,WSM,NER
990,475,19479.993342217065,WSM,NGA
990,403,18508.11075979379,WSM,STP
990,461,18999.523355873534,WSM,TGO
990,339,16748.188567641646,WSM,ALB
990,346,16530.837351363978,WSM,BIH
990,344,16378.312957500017,WSM,HRV
990,325,16860.079164493123,WSM,ITA
990,343,16623.823331019503,WSM,MKD
990,338,17472.2592501744,WSM,MLT
990,331,16637.253763304427,WSM,SMR
990,355,16484.791765113638,WSM,BGR
990,352,16544.190276902864,WSM,CYP
990,372,15312.069208167375,WSM,GEO
990,350,16912.364275224976,WSM,GRC
990,660,16464.637245554197,WSM,LBN
990,640,16235.792521388597,WSM,TUR
990,305,16112.832535799726,WSM,AUT
990,316,15937.692049841142,WSM,CZE
990,390,15342.002720178789,WSM,DNK
990,310,16129.725327113796,WSM,HUN
990,290,15585.6242350214,WSM,POL
990,317,16104.012768558408,WSM,SVK
990,349,16376.59967415216,WSM,SVN
990,211,15883.36389850862,WSM,BEL
990,220,16081.00238362254,WSM,FRA
990,223,16305.384074229338,WSM,LIE
990,212,16028.833431770565,WSM,LUX
990,210,15719.086260129368,WSM,NLD
990,225,16331.805583585463,WSM,CHE
990,370,15238.43859431627,WSM,BLR
990,366,14755.543290084708,WSM,EST
990,375,14674.694138048999,WSM,FIN
990,367,15023.042770496302,WSM,LVA
990,368,15226.197509580054,WSM,LTU
990,359,15846.363071224048,WSM,MDA
990,360,16203.113591570054,WSM,ROU
990,369,15462.805099481522,WSM,UKR
990,781,12774.687342719937,WSM,MDV
990,698,14613.841778702454,WSM,OMN
990,520,15722.736292350015,WSM,SOM
990,780,12155.488347545537,WSM,LKA
990,701,14396.134301409607,WSM,TKM
990,704,13407.247286978218,WSM,UZB
990,679,16136.340224723775,WSM,YEM
990,371,15417.925848112362,WSM,ARM
990,373,14999.540854094193,WSM,AZE
990,692,15390.692250024273,WSM,BHR
990,630,15063.13100873289,WSM,IRN
990,690,15571.646207394939,WSM,KWT
990,694,15311.447883199618,WSM,QAT
990,670,15797.437818564269,WSM,SAU
990,696,15036.767743497403,WSM,ARE
990,700,13502.907023198475,WSM,AFG
990,703,12946.268751406618,WSM,KGZ
990,790,11950.86324006687,WSM,NPL
990,770,13141.399597132635,WSM,PAK
990,702,13491.122332104474,WSM,TJK
990,771,11382.196070920443,WSM,BGD
990,760,11528.28586086761,WSM,BTN
990,835,8320.978449174583,WSM,BRN
990,740,7450.227347230814,WSM,JPN
990,731,8687.431870818727,WSM,PRK
990,986,6407.834529169689,WSM,PLW
990,840,8020.558114446263,WSM,PHL
990,732,8532.917421901175,WSM,KOR
990,811,9578.504660494025,WSM,KHM
990,812,9967.216121397234,WSM,LAO
990,775,10642.529546564136,WSM,MMR
990,800,10059.979205480826,WSM,THA
990,816,9751.228407954542,WSM,VNM
990,983,2978.464422494388,WSM,MHL
990,987,4029.6653255657043,WSM,FSM
990,571,15336.803611590904,WSM,BWA
990,516,16995.31527564574,WSM,BDI
990,501,16439.7172525424,WSM,KEN
990,517,17031.862243791922,WSM,RWA
990,551,16088.130991033595,WSM,ZMB
990,552,15699.926028288817,WSM,ZWE
990,581,15221.109523720268,WSM,COM
990,570,14800.586631011007,WSM,LSO
990,553,15832.241612630216,WSM,MWI
990,541,14866.156633576416,WSM,MOZ
990,560,15120.981888677301,WSM,ZAF
990,572,14917.044607666472,WSM,SWZ
990,540,17436.07961287905,WSM,AGO
990,484,17855.297416035275,WSM,COG
990,490,17846.807310153326,WSM,COD
990,950,1171.2061852726367,WSM,FJI
990,481,18511.892967290518,WSM,GAB
990,565,15859.205977417547,WSM,NAM
990,920,3298.0672875506248,WSM,NZL
990,580,14378.46554266586,WSM,MDG
990,590,13430.530525749953,WSM,MUS
990,591,14409.84467804441,WSM,SYC
990,860,6779.843519252842,WSM,TLS
990,900,4568.877780193463,WSM,AUS
990,970,2739.282161646721,WSM,NRU
990,910,4491.355082876553,WSM,PNG
990,940,3089.415352277796,WSM,SLB
990,947,1143.2872972903801,WSM,TUV
990,935,2185.046549890869,WSM,VUT
990,20,11578.883561863264,WSM,CAN
990,255,15682.723261760666,WSM,DEU
990,713,8348.48083398375,WSM,TWN
990,710,9508.050809533279,WSM,CHN
990,820,9669.261816646673,WSM,MYS
990,830,9403.396832074708,WSM,SGP
990,850,8886.196766963678,WSM,IDN
990,620,17826.522219530776,WSM,LBY
990,483,19216.521129787638,WSM,TCD
990,666,16608.005267674293,WSM,ISR
990,652,16424.084745625874,WSM,SYR
990,651,17032.15492265335,WSM,EGY
990,750,12753.20252694763,WSM,IND
990,341,16651.983989999037,WSM,MNE
990,347,16566.581639947108,WSM,KOS
990,345,16370.69631824595,WSM,SRB
990,2,11390.688381488277,WSM,USA
990,510,16247.296757457718,WSM,TZA
990,600,17318.598157358516,WSM,MAR
990,435,17422.54008562577,WSM,MRT
990,625,17386.74534302006,WSM,SDN
990,626,17260.229298036502,WSM,SSD
955,110,13066.134013741794,TON,GUY
955,115,13339.241849175098,TON,SUR
955,52,12863.860212277976,TON,TTO
955,101,12298.173708304392,TON,VEN
955,990,868.4029718914605,TON,WSM
955,955,0,TON,TON
955,160,10893.593181786571,TON,ARG
955,145,11022.910092355663,TON,BOL
955,140,12951.778926667372,TON,BRA
955,155,9982.502619714229,TON,CHL
955,130,10683.064577901318,TON,ECU
955,150,11523.410377081344,TON,PRY
955,135,10349.325162071336,TON,PER
955,165,11066.614649427798,TON,URY
955,90,10037.44485821822,TON,GTM
955,70,9402.14413045903,TON,MEX
955,53,13143.539306714252,TON,BRB
955,54,13026.804631799321,TON,DMA
955,55,12880.682885023372,TON,GRD
955,56,13027.466490786868,TON,LCA
955,57,12979.899931927741,TON,VCT
955,42,12253.735748939402,TON,DOM
955,41,12013.005204716557,TON,HTI
955,51,11541.023446300218,TON,JAM
955,31,11722.633959099165,TON,BHS
955,80,10313.016960281828,TON,BLZ
955,100,11330.342855945224,TON,COL
955,94,10501.122704164793,TON,CRI
955,40,11163.274567345681,TON,CUB
955,92,10131.047947401656,TON,SLV
955,91,10348.293341659439,TON,HND
955,93,10362.80625430809,TON,NIC
955,95,10937.722770278715,TON,PAN
955,58,13029.764485665,TON,ATG
955,60,12953.049612614026,TON,KNA
955,395,14823.583279583163,TON,ISL
955,205,16300.992539436256,TON,IRL
955,200,16601.465728874122,TON,GBR
955,402,16942.66188091418,TON,CPV
955,437,18084.316169051173,TON,CIV
955,452,18196.688198574382,TON,GHA
955,450,17658.325318760304,TON,LBR
955,235,17635.953649605304,TON,PRT
955,230,17714.38990295895,TON,ESP
955,439,18824.27225565653,TON,BFA
955,438,17647.014775235566,TON,GIN
955,404,17606.56383878323,TON,GNB
955,432,18355.07843720817,TON,MLI
955,433,17547.799250803866,TON,SEN
955,451,17623.510995360975,TON,SLE
955,420,17586.245444994845,TON,GMB
955,522,15834.735827881112,TON,DJI
955,531,16394.58050967076,TON,ERI
955,530,16180.751815489017,TON,ETH
955,712,10870.87140079749,TON,MNG
955,500,16247.335533530695,TON,UGA
955,645,15923.948807403573,TON,IRQ
955,663,16732.25266899804,TON,JOR
955,705,13444.064112592478,TON,KAZ
955,385,15669.428213016563,TON,NOR
955,365,15309.65463495573,TON,RUS
955,380,15633.471514770892,TON,SWE
955,615,18257.888801512992,TON,DZA
955,232,17609.069701966033,TON,AND
955,471,17974.846597749034,TON,CMR
955,482,17652.812076977,TON,CAF
955,221,17484.06714356474,TON,MCO
955,616,18194.460724430734,TON,TUN
955,434,18367.19040864953,TON,BEN
955,411,18042.60287638108,TON,GNQ
955,946,2802.999915558724,TON,KIR
955,436,19114.07245703836,TON,NER
955,475,18647.996900480124,TON,NGA
955,403,17699.887975741527,TON,STP
955,461,18413.871998782084,TON,TGO
955,339,17369.083984923585,TON,ALB
955,346,17197.72141564125,TON,BIH
955,344,17088.809062799894,TON,HRV
955,325,17594.95151713573,TON,ITA
955,343,17228.511957801406,TON,MKD
955,338,18126.280489385706,TON,MLT
955,331,17381.05735025028,TON,SMR
955,355,17071.294411106588,TON,BGR
955,352,16847.16622938947,TON,CYP
955,372,15655.588503903227,TON,GEO
955,350,17418.67881865101,TON,GRC
955,660,16711.59459999415,TON,LBN
955,640,16651.10719381248,TON,TUR
955,305,16832.164196599824,TON,AUT
955,316,16682.939931251633,TON,CZE
955,390,16115.380779715117,TON,DNK
955,310,16816.210565131132,TON,HUN
955,290,16284.410604391127,TON,POL
955,317,16815.40142753365,TON,SVK
955,349,17105.369201058038,TON,SVN
955,211,16703.99143382918,TON,BEL
955,220,16914.237272995684,TON,FRA
955,223,17087.735560399156,TON,LIE
955,212,16838.833089156946,TON,LUX
955,210,16535.74781076342,TON,NLD
955,225,17131.5145846566,TON,CHE
955,370,15895.909530827746,TON,BLR
955,366,15468.956224597061,TON,EST
955,375,15390.867600581363,TON,FIN
955,367,15726.36893567004,TON,LVA
955,368,15906.647521682124,TON,LTU
955,359,16421.534847287323,TON,MDA
955,360,16776.341600345964,TON,ROU
955,369,16062.567303988071,TON,UKR
955,781,12413.90823811811,TON,MDV
955,698,14536.377501032883,TON,OMN
955,520,15173.605870649011,TON,SOM
955,780,11861.454960824622,TON,LKA
955,701,14603.895802060208,TON,TKM
955,704,13656.568898023701,TON,UZB
955,679,15848.682199869854,TON,YEM
955,371,15732.838457452906,TON,ARM
955,373,15286.985195219908,TON,AZE
955,692,15369.397140530098,TON,BHR
955,630,15247.665818898184,TON,IRN
955,690,15628.305478463302,TON,KWT
955,694,15267.859498653837,TON,QAT
955,670,15742.941843459075,TON,SAU
955,696,14974.628025315327,TON,ARE
955,700,13633.970931607302,TON,AFG
955,703,13217.955301351154,TON,KGZ
955,790,11991.53496576389,TON,NPL
955,770,13259.376249128596,TON,PAK
955,702,13693.36932401136,TON,TJK
955,771,11377.05316359883,TON,BGD
955,760,11577.429042762999,TON,BTN
955,835,8154.548419748604,TON,BRN
955,740,7873.4543633281155,TON,JPN
955,731,9053.449763389297,TON,PRK
955,986,6398.867608533893,TON,PLW
955,840,8030.153878850934,TON,PHL
955,732,8887.68586688373,TON,KOR
955,811,9457.395902921611,TON,KHM
955,812,9928.2459210666,TON,LAO
955,775,10556.852809600885,TON,MMR
955,800,9951.655976981981,TON,THA
955,816,9770.037595466873,TON,VNM
955,983,3474.464438771909,TON,MHL
955,987,4279.225492252842,TON,FSM
955,571,14469.692567458955,TON,BWA
955,516,16226.166438838332,TON,BDI
955,501,15767.487268308663,TON,KEN
955,517,16285.013027276733,TON,RWA
955,551,15241.010594349886,TON,ZMB
955,552,14857.172598534165,TON,ZWE
955,581,14485.834327026489,TON,COM
955,570,13932.7550686268,TON,LSO
955,553,15019.175828004474,TON,MWI
955,541,14009.09751067393,TON,MOZ
955,560,14255.88505976016,TON,ZAF
955,572,14056.307586899675,TON,SWZ
955,540,16574.34551198934,TON,AGO
955,484,16986.911102055266,TON,COG
955,490,16978.422443413587,TON,COD
955,950,805.8092341456205,TON,FJI
955,481,17663.01478266785,TON,GAB
955,565,14996.904546248368,TON,NAM
955,920,2429.864962996535,TON,NZL
955,580,13613.68586558529,TON,MDG
955,590,12707.632734675,TON,MUS
955,591,13833.652374925756,TON,SYC
955,860,6465.051272057396,TON,TLS
955,900,3841.144677172723,TON,AUS
955,970,2999.7217028404766,TON,NRU
955,910,4266.326054610797,TON,PNG
955,940,2973.099011027477,TON,SLB
955,947,1534.1843771170575,TON,TUV
955,935,1823.8123553520386,TON,VUT
955,20,12362.468022899102,TON,CAN
955,255,16443.814005548695,TON,DEU
955,713,8511.341099576648,TON,TWN
955,710,9832.779588905687,TON,CHN
955,820,9416.785165331474,TON,MYS
955,830,9133.963550569484,TON,SGP
955,850,8527.876186227071,TON,IDN
955,620,18474.23620817087,TON,LBY
955,483,18514.78672883903,TON,TCD
955,666,16802.015183048043,TON,ISR
955,652,16653.71777979198,TON,SYR
955,651,17218.158941321843,TON,EGY
955,750,12790.113994735331,TON,IND
955,341,17293.396579213593,TON,MNE
955,347,17183.092972251936,TON,KOS
955,345,17019.076949075396,TON,SRB
955,2,12126.033336489285,TON,USA
955,510,15507.162799594158,TON,TZA
955,600,18169.462926516,TON,MAR
955,435,17807.14430692686,TON,MRT
955,625,17063.368292521944,TON,SDN
955,626,16637.047795804974,TON,SSD
160,110,4582.438505757169,ARG,GUY
160,115,4490.330648405331,ARG,SUR
160,52,5016.666266233002,ARG,TTO
160,101,5065.897573672064,ARG,VEN
160,990,11180.68227505724,ARG,WSM
160,955,10893.593181786571,ARG,TON
160,160,0,ARG,ARG
160,145,2217.939116306163,ARG,BOL
160,140,2346.071704836537,ARG,BRA
160,155,1113.9928037541488,ARG,CHL
160,130,4328.446801014286,ARG,ECU
160,150,1035.4259122690646,ARG,PRY
160,135,3104.3057462710003,ARG,PER
160,165,231.31253873572527,ARG,URY
160,90,6402.1182336558695,ARG,GTM
160,70,7350.749872309991,ARG,MEX
160,53,5279.82207656691,ARG,BRB
160,54,5529.765561154148,ARG,DMA
160,55,5173.196367726078,ARG,GRD
160,56,5384.0386360267385,ARG,LCA
160,57,5292.9497141260745,ARG,VCT
160,42,5991.394445196708,ARG,DOM
160,41,6054.629021956199,ARG,HTI
160,51,6128.572195107139,ARG,JAM
160,31,6891.306394872272,ARG,BHS
160,80,6563.3992891511225,ARG,BLZ
160,100,4629.9161878393625,ARG,COL
160,94,5610.002253086455,ARG,CRI
160,40,6863.145266452249,ARG,CUB
160,92,6243.722066221677,ARG,SLV
160,91,6175.296481878631,ARG,HND
160,93,5939.222008942949,ARG,NIC
160,95,5296.959776876909,ARG,PAN
160,58,5733.430455756427,ARG,ATG
160,60,5759.295921453756,ARG,KNA
160,395,11413.759485566323,ARG,ISL
160,205,10976.96944276773,ARG,IRL
160,200,11117.026687270887,ARG,GBR
160,402,6625.127260002713,ARG,CPV
160,437,7240.621616571154,ARG,CIV
160,452,7564.741621717512,ARG,GHA
160,450,6764.694264799873,ARG,LBR
160,235,9590.571842757603,ARG,PRT
160,230,10037.984232580638,ARG,ESP
160,439,7961.543017042558,ARG,BFA
160,438,6804.245606041416,ARG,GIN
160,404,6864.5834899186675,ARG,GNB
160,432,7482.100835315178,ARG,MLI
160,433,6982.480554743873,ARG,SEN
160,451,6757.410006205372,ARG,SLE
160,420,6933.27987076072,ARG,GMB
160,522,11816.08763886251,ARG,DJI
160,531,11654.090870315204,ARG,ERI
160,530,11253.324097607972,ARG,ETH
160,712,18114.12385326552,ARG,MNG
160,500,10149.194694241529,ARG,UGA
160,645,13102.728358547738,ARG,IRQ
160,663,12324.050702491235,ARG,JOR
160,705,15649.743934923283,ARG,KAZ
160,385,12237.709152314994,ARG,NOR
160,365,13477.54746190009,ARG,RUS
160,380,12552.836631392815,ARG,SWE
160,615,10163.202329724903,ARG,DZA
160,232,10508.124584118419,ARG,AND
160,471,8464.718006849627,ARG,CMR
160,482,9129.812346483375,ARG,CAF
160,221,10955.969163188107,ARG,MCO
160,616,10644.119839020152,ARG,TUN
160,434,7870.650243455832,ARG,BEN
160,411,8215.194459189986,ARG,GNQ
160,946,13525.355896866002,ARG,KIR
160,436,8338.766953249147,ARG,NER
160,475,8471.984792512052,ARG,NGA
160,403,7800.2744019513275,ARG,STP
160,461,7828.90349005329,ARG,TGO
160,339,11612.814302478811,ARG,ALB
160,346,11669.17502932534,ARG,BIH
160,344,11634.67177937881,ARG,HRV
160,325,11151.157216266867,ARG,ITA
160,343,11766.286994352069,ARG,MKD
160,338,10888.038935750765,ARG,MLT
160,331,11285.830461809912,ARG,SMR
160,355,11938.210263007593,ARG,BGR
160,352,12283.853693031384,ARG,CYP
160,372,13491.031242733463,ARG,GEO
160,350,11695.025246865187,ARG,GRC
160,660,12389.686367315628,ARG,LBN
160,640,12489.768533395754,ARG,TUR
160,305,11807.841560435201,ARG,AUT
160,316,11811.033640113177,ARG,CZE
160,390,12059.079043512174,ARG,DNK
160,310,11935.747716880205,ARG,HUN
160,290,12325.935509673971,ARG,POL
160,317,11851.21816428349,ARG,SVK
160,349,11556.640298431683,ARG,SVN
160,211,11294.991252782622,ARG,BEL
160,220,11041.600134038341,ARG,FRA
160,223,11322.619409999475,ARG,LIE
160,212,11303.303450571404,ARG,LUX
160,210,11436.172736676297,ARG,NLD
160,225,11186.516835859262,ARG,CHE
160,370,12801.133051564659,ARG,BLR
160,366,12896.735348862258,ARG,EST
160,375,12940.83594241771,ARG,FIN
160,367,12749.145225552074,ARG,LVA
160,368,12705.578036215984,ARG,LTU
160,359,12553.293312240634,ARG,MDA
160,360,12230.209782565482,ARG,ROU
160,369,12826.473489373515,ARG,UKR
160,781,14059.519937613239,ARG,MDV
160,698,13898.08904979463,ARG,OMN
160,520,11430.865404803928,ARG,SOM
160,780,14789.314522766896,ARG,LKA
160,701,14466.94076200977,ARG,TKM
160,704,15456.936933358902,ARG,UZB
160,679,12129.082471070364,ARG,YEM
160,371,13408.799907760822,ARG,ARM
160,373,13846.40411533759,ARG,AZE
160,692,13303.4511256771,ARG,BHR
160,630,13798.01179737135,ARG,IRN
160,690,13224.891149912719,ARG,KWT
160,694,13341.53920005091,ARG,QAT
160,670,12881.832220302513,ARG,SAU
160,696,13556.358442040506,ARG,ARE
160,700,15297.998789217789,ARG,AFG
160,703,15913.755958851307,ARG,KGZ
160,790,16531.32602284249,ARG,NPL
160,770,15628.657162433754,ARG,PAK
160,702,15365.927087623815,ARG,TJK
160,771,16803.6435826893,ARG,BGD
160,760,16913.20417045099,ARG,BTN
160,835,16651.194268489562,ARG,BRN
160,740,18320.275142835024,ARG,JPN
160,731,19367.8367615203,ARG,PRK
160,986,16720.968376311557,ARG,PLW
160,840,17788.690038160297,ARG,PHL
160,732,19409.739418504036,ARG,KOR
160,811,16971.407656483083,ARG,KHM
160,812,17430.30792016615,ARG,LAO
160,775,16833.761295668108,ARG,MMR
160,800,16932.736087168327,ARG,THA
160,816,17893.04046070721,ARG,VNM
160,983,14104.263496289363,ARG,MHL
160,987,15170.499837722218,ARG,FSM
160,571,8036.400193427898,ARG,BWA
160,516,9624.093963916672,ARG,BDI
160,501,10438.340718705003,ARG,KEN
160,517,9777.301856578437,ARG,RWA
160,551,8785.139082343243,ARG,ZMB
160,552,8886.798156797062,ARG,ZWE
