year,cgdppc,gptfr,cow_code,polity2,iso3,toa_ml,toa_fa,tfr_delta10
1925,NA,4.97,110,NA,GUY,1969,NA,-0.44999999
1925,1860,6.36,91,5,HND,1959,1990,-0.23999999
1925,NA,4.98,344,NA,HRV,1971,1950,0.02
1925,NA,6.31,41,NA,HTI,1954,NA,0
1925,1650,3.36,310,-1,HUN,1891,1938,0.89999998
1925,1387,5.46,850,NA,IDN,1954,NA,0.25999999
1925,1459,5.8,750,NA,IND,1929,NA,-0.1
1925,3458,2.79,205,8,IRL,1952,1944,0.2
1925,NA,7.08,630,-7,IRN,1949,1955,0
1925,NA,7.13,645,-4,IRQ,1964,NA,0
1925,NA,4.38,666,NA,ISR,1953,1959,0.13
1925,2696,3.72,325,-6,ITA,1924,1936,0.079999998
1925,1080,4.68,51,NA,JAM,1966,NA,0.079999998
1925,NA,6.97,663,NA,JOR,1960,NA,0
1925,2518,5.22,740,1,JPN,1922,1969,-0.31
1925,NA,6.25,705,NA,KAZ,1990,NA,0.07
1925,NA,6.91,501,NA,KEN,1976,NA,0
1925,NA,6.58,703,NA,KGZ,1955,1936,0
1925,NA,6.95,811,NA,KHM,1957,NA,0
1925,889,5.93,732,NA,KOR,1993,2018,0
1925,NA,6.87,690,NA,KWT,1964,NA,0
1925,NA,6.13,812,NA,LAO,1994,NA,0
1925,NA,5.74,660,NA,LBN,1943,1943,0
1925,NA,6.19,450,-6,LBR,NA,NA,0
1925,NA,7.2,620,NA,LBY,1957,NA,0
1925,1381,6.06,780,NA,LKA,1939,NA,-0.38999999
1925,NA,5.84,570,NA,LSO,1992,NA,0
1925,NA,3.68,368,4,LTU,1925,1936,0.50999999
1925,NA,2.57,212,10,LUX,1925,1947,0.47999999
1925,NA,2.97,367,7,LVA,1922,1936,0.20999999
1925,NA,6.5,600,NA,MAR,1952,1959,0
1925,NA,5.6,359,NA,MDA,NA,1936,0.28
1925,NA,6.89,580,NA,MDG,1952,1956,0
1925,1992,5.99,70,-3,MEX,1917,1998,-0.41
1925,NA,4.8,343,NA,MKD,NA,NA,0.28
1925,NA,6.23,432,NA,MLI,1952,1955,0
1925,NA,6.03,775,NA,MMR,1954,NA,0
1925,NA,4.78,341,NA,MNE,NA,NA,0.28
1925,NA,5.94,712,-7,MNG,1994,2006,0
1925,NA,6.63,541,NA,MOZ,NA,NA,0
1925,NA,6.34,435,NA,MRT,1952,1955,0
1925,NA,5.71,590,NA,MUS,1975,NA,-1.05
1925,NA,6.78,553,NA,MWI,2000,NA,0
1925,2054,5.19,820,NA,MYS,1955,NA,0.25999999
1925,NA,5.96,565,NA,NAM,1994,NA,0
1925,NA,6.83,436,NA,NER,1952,1961,0
1925,NA,6.55,475,NA,NGA,1963,NA,0
1925,1570,6.16,93,-3,NIC,1955,1982,0
1925,5409,3.26,210,10,NLD,1929,1939,0.33000001
1925,4491,2.61,385,10,NOR,1909,1946,0.75999999
1925,NA,6.15,790,-3,NPL,1993,NA,0
1925,7315,2.84,920,10,NZL,2003,NA,0.55000001
1925,NA,6.88,698,-6,OMN,2011,NA,0
1925,NA,6.59,770,NA,PAK,1958,2005,0
1925,2022,5.28,95,-3,PAN,1930,NA,-0.029999999
1925,1367,6.57,135,-9,PER,1918,1989,0.1
1925,1620,5.91,840,NA,PHL,1952,2008,0.039999999
1925,NA,6.23,910,NA,PNG,NA,NA,0
1925,NA,4.74,290,8,POL,1920,1947,-0.85000002
1925,NA,6.03,731,NA,PRK,NA,NA,0.1
1925,1920,4.24,235,7,PRT,1922,1942,0
1925,NA,6.49,150,-3,PRY,1943,NA,0
1925,NA,6.97,694,NA,QAT,1967,NA,0
1925,705,4.72,360,-4,ROU,1913,1944,0.70999998
1925,NA,6.8,365,-7,RUS,1912,1936,-3.4400001
1925,NA,7.07,517,NA,RWA,1967,NA,0
1925,NA,6.86,670,NA,SAU,1969,NA,0
1925,NA,6.64,625,NA,SDN,1981,NA,0
1925,NA,5.7,433,NA,SEN,1952,1955,0
1925,2222,6.12,830,NA,SGP,1969,NA,-0.63
1925,NA,6.42,940,NA,SLB,1996,NA,0
1925,NA,5.72,451,NA,SLE,2015,NA,0
1925,852,6.28,92,-6,SLV,1927,2005,-0.43000001
1925,NA,6.87,520,NA,SOM,1958,NA,0
1925,926,4.57,345,0,SRB,1922,1950,0.44
1925,NA,6.64,525,NA,SSD,NA,NA,0
1925,NA,6.58,115,NA,SUR,NA,NA,0
1925,NA,4.01,317,NA,SVK,1968,1941,-0.73000002
1925,NA,3.84,349,NA,SVN,1971,1950,-0.72000003
1925,4661,2.3,380,10,SWE,1913,1947,0.70999998
1925,NA,6.71,572,NA,SWZ,1997,NA,0
1925,NA,6.85,652,NA,SYR,1959,NA,0
1925,NA,6.06,483,NA,TCD,1952,1956,0
1925,NA,6.34,461,NA,TGO,1956,1956,0
1925,NA,6.35,800,-10,THA,1956,1990,0
1925,NA,5.87,702,NA,TJK,1990,NA,0
1925,NA,6.22,701,NA,TKM,1990,1936,0
1925,NA,6.52,860,NA,TLS,NA,NA,0
1925,NA,4.44,52,NA,TTO,1971,NA,-0.1
1925,NA,6.4,616,NA,TUN,1952,1961,0
1925,1105,6.78,640,-6,TUR,1936,NA,0.050000001
1925,NA,6.74,510,NA,TZA,1955,NA,0
1925,NA,6.89,500,NA,UGA,1975,NA,0
1925,NA,5.04,369,NA,UKR,1990,1936,0.66000003
1925,3762,3.4,165,3,URY,1935,1943,0.57999998
1925,9601,3.01,2,10,USA,NA,NA,0.50999999
1925,NA,5.71,704,NA,UZB,1990,NA,0
1925,1097,5.67,101,-9,VEN,1940,NA,0.039999999
1925,NA,4.73,816,NA,VNM,1964,NA,-0.31
1925,NA,6.88,679,NA,YEM,1995,NA,0
1925,2836,6.47,560,4,ZAF,1918,1992,0
1925,NA,6.71,551,NA,ZMB,1965,NA,0
1925,NA,6.75,552,NA,ZWE,1985,NA,0
1926,NA,7.03,700,-6,AFG,1987,NA,-0.029999999
1926,NA,7.02,540,NA,AGO,NA,2011,-0.0099999998
1926,NA,4.42,339,-9,ALB,1947,1947,0.18000001
1926,NA,6.94,696,NA,ARE,1980,NA,0
1926,6842,4.43,160,2,ARG,1934,1957,0.72000003
1926,NA,7.65,371,NA,ARM,1956,1936,0.23999999
1926,10677,2.85,900,10,AUS,1973,NA,0.22
1926,3697,2.66,305,8,AUT,1911,1948,0.28
1926,NA,7.14,373,NA,AZE,1990,1936,0.33000001
1926,NA,6.81,516,NA,BDI,1966,1971,0
1926,5667,2.46,211,6,BEL,1922,1931,0.52999997
1926,NA,5.66,434,NA,BEN,1952,1955,-0.0099999998
1926,NA,6.11,439,NA,BFA,1952,1955,-0.0099999998
1926,NA,6.68,771,NA,BGD,1939,NA,0.02
1926,2196,4.8,355,-3,BGR,1918,1942,0.57999998
1926,NA,6.97,692,NA,BHR,1976,NA,0
1926,NA,5.14,1024,NA,BIH,NA,NA,0.039999999
1926,NA,5.16,370,NA,BLR,1990,1936,0.31999999
1926,1165,6.48,145,1,BOL,1939,1953,0
1926,900,5.9,140,-3,BRA,1932,1941,0
1926,NA,6.67,760,-10,BTN,NA,NA,0
1926,NA,6.5,571,NA,BWA,1963,NA,0
1926,NA,6.46,482,NA,CAF,1952,1956,0.050000001
1926,7720,3.35,20,10,CAN,1971,1944,0.44
1926,5204,2.23,225,10,CHE,1911,1949,0.30000001
1926,3517,5.63,155,-2,CHL,1924,1984,0.20999999
1926,NA,5.5,710,-5,CHN,1923,NA,0
1926,NA,6.77,437,NA,CIV,1952,1955,0.0099999998
1926,NA,5.54,471,NA,CMR,1952,1959,0
1926,NA,5.99,490,NA,COD,1967,1951,0
1926,NA,5.67,484,NA,COG,1952,1956,0
1926,1858,6.46,100,-5,COL,1939,1961,-0.11
1926,NA,6,581,NA,COM,1952,NA,0.0099999998
1926,NA,6.62,402,NA,CPV,1976,1979,-0.0099999998
1926,2621,6.89,94,5,CRI,1943,2001,-0.059999999
1926,3540,5.03,40,3,CUB,1935,NA,0.75999999
1926,NA,3.6,352,NA,CYP,1964,1991,0.88
1926,NA,2.39,315,7,CZE,1924,1941,1
1926,4312,2.1,255,6,DEU,1884,1936,0.66000003
1926,NA,6.3,522,NA,DJI,1952,NA,0
1926,5961,2.58,390,10,DNK,1892,1952,0.64999998
1926,NA,6.16,42,-3,DOM,1949,2005,0
1926,NA,7.02,615,NA,DZA,1949,1941,-0.029999999
1926,1466,7.13,130,-1,ECU,1928,1998,-0.33000001
1926,NA,6.15,651,4,EGY,1964,NA,-0.18000001
1926,5256,3.87,230,-6,ESP,1923,1926,0.33000001
1926,NA,2.51,366,10,EST,1989,NA,0.36000001
1926,NA,7.18,530,4,ETH,1960,NA,-0.0099999998
1926,2599,3.02,375,10,FIN,1963,1943,0.67000002
1926,NA,5.01,950,NA,FJI,1947,NA,0.55000001
1926,5355,2.37,220,9,FRA,1913,1932,-1.14
1926,NA,5.7,481,NA,GAB,1952,1956,0.1
1926,6527,2.15,200,10,GBR,1946,1945,0.44999999
1926,NA,5.81,372,NA,GEO,1990,NA,0.75999999
1926,NA,6.43,452,NA,GHA,1967,NA,0
1926,NA,6.1,438,NA,GIN,1952,1960,0.0099999998
1926,NA,6.46,420,NA,GMB,1959,NA,0.050000001
1926,NA,7.3,404,NA,GNB,NA,NA,-0.050000001
1926,NA,5.51,411,NA,GNQ,1990,1984,0
1926,2991,4.02,350,10,GRC,1920,1957,-0.55000001
1926,1491,6.81,90,2,GTM,1932,2008,-0.70999998
1926,NA,4.99,110,NA,GUY,1969,NA,-0.62
1926,1812,6.36,91,5,HND,1959,1990,-0.30000001
1926,NA,4.87,344,NA,HRV,1971,1950,0.22
1926,NA,6.31,41,NA,HTI,1954,NA,0
1926,1565,3.24,310,-1,HUN,1891,1938,0.93000001
1926,1451,5.45,850,NA,IDN,1954,NA,0.14
1926,1495,5.81,750,NA,IND,1929,NA,-0.11
1926,3456,2.76,205,8,IRL,1952,1944,0.11
1926,NA,7.07,630,-7,IRN,1949,1955,0.0099999998
1926,NA,7.17,645,-4,IRQ,1964,NA,-0.039999999
1926,NA,4.39,666,NA,ISR,1953,1959,0.11
1926,2662,3.64,325,-7,ITA,1924,1936,-0.079999998
1926,NA,4.75,51,NA,JAM,1966,NA,0.18000001
1926,NA,6.99,663,NA,JOR,1960,NA,-0.02
1926,2500,5.19,740,1,JPN,1922,1969,-0.20999999
1926,NA,6.2,705,NA,KAZ,1990,NA,0.11
1926,NA,6.93,501,NA,KEN,1976,NA,-0.02
1926,NA,6.44,703,NA,KGZ,1955,1936,0.14
1926,NA,6.95,811,NA,KHM,1957,NA,0
1926,915,5.91,732,NA,KOR,1993,2018,0.02
1926,NA,6.88,690,NA,KWT,1964,NA,-0.0099999998
1926,NA,6.12,812,NA,LAO,1994,NA,0.0099999998
1926,NA,5.74,660,NA,LBN,1943,1943,0
1926,NA,6.19,450,-6,LBR,NA,NA,0
1926,NA,7.2,620,NA,LBY,1957,NA,0
1926,1474,6.38,780,NA,LKA,1939,NA,-0.31999999
1926,NA,5.84,570,NA,LSO,1992,NA,0
1926,NA,3.63,368,0,LTU,1925,1936,0.50999999
1926,NA,2.6,212,10,LUX,1925,1947,0.41
1926,NA,2.91,367,7,LVA,1922,1936,0.25
1926,NA,6.5,600,NA,MAR,1952,1959,0
1926,NA,5.57,359,NA,MDA,NA,1936,0.28999999
1926,NA,6.91,580,NA,MDG,1952,1956,-0.02
1926,2079,5.96,70,-3,MEX,1917,1998,-0.44999999
1926,NA,4.77,343,NA,MKD,NA,NA,0.28999999
1926,NA,6.24,432,NA,MLI,1952,1955,-0.0099999998
1926,1140,6.03,775,NA,MMR,1954,NA,0
1926,NA,4.75,341,NA,MNE,NA,NA,0.28
1926,NA,5.92,712,-7,MNG,1994,2006,0.02
1926,NA,6.63,541,NA,MOZ,NA,NA,0
1926,NA,6.33,435,NA,MRT,1952,1955,0.0099999998
1926,NA,5.41,590,NA,MUS,1975,NA,-0.74000001
1926,NA,6.78,553,NA,MWI,2000,NA,0
1926,2251,5.14,820,NA,MYS,1955,NA,0.31
1926,NA,5.96,565,NA,NAM,1994,NA,0
1926,NA,6.83,436,NA,NER,1952,1961,0
1926,NA,6.54,475,NA,NGA,1963,NA,0.0099999998
1926,1344,6.16,93,NA,NIC,1955,1982,0
1926,5636,3.18,210,10,NLD,1929,1939,0.46000001
1926,4413,2.59,385,10,NOR,1909,1946,0.83999997
1926,NA,6.14,790,-3,NPL,1993,NA,0.0099999998
1926,6781,2.82,920,10,NZL,2003,NA,0.66000003
1926,NA,6.89,698,-6,OMN,2011,NA,-0.0099999998
1926,NA,6.59,770,NA,PAK,1958,2005,0
1926,2023,5.25,95,-3,PAN,1930,NA,-0.13
1926,1483,6.56,135,-9,PER,1918,1989,0.1
1926,1669,5.84,840,NA,PHL,1952,2008,0.16
1926,NA,6.23,910,NA,PNG,NA,NA,0
1926,NA,4.44,290,-3,POL,1920,1947,-0.81999999
1926,NA,5.97,731,NA,PRK,NA,NA,0.17
1926,1884,4.36,235,4,PRT,1922,1942,-0.19
1926,NA,6.49,150,-3,PRY,1943,NA,0
1926,NA,6.97,694,NA,QAT,1967,NA,0
1926,770,4.66,360,-4,ROU,1913,1944,0.18000001
1926,NA,6.72,365,-7,RUS,1912,1936,-1.52
1926,NA,7.11,517,NA,RWA,1967,NA,-0.039999999
1926,NA,6.87,670,-10,SAU,1969,NA,-0.0099999998
1926,NA,6.64,625,NA,SDN,1981,NA,0
1926,NA,5.73,433,NA,SEN,1952,1955,-0.029999999
1926,1834,6.23,830,NA,SGP,1969,NA,-0.69999999
1926,NA,6.42,940,NA,SLB,1996,NA,0
1926,NA,5.72,451,NA,SLE,2015,NA,0
1926,984,6.3,92,-6,SLV,1927,2005,-0.5
1926,NA,6.89,520,NA,SOM,1958,NA,-0.02
1926,976,4.53,345,0,SRB,1922,1950,0.43000001
1926,NA,6.64,525,NA,SSD,NA,NA,0
1926,NA,6.58,115,NA,SUR,NA,NA,0
1926,NA,3.98,317,NA,SVK,1968,1941,-1.13
1926,NA,3.69,349,NA,SVN,1971,1950,-1.35
1926,4791,2.18,380,10,SWE,1913,1947,0.75
1926,NA,6.71,572,NA,SWZ,1997,NA,0
1926,NA,6.87,652,NA,SYR,1959,NA,-0.02
1926,NA,6.06,483,NA,TCD,1952,1956,0
1926,NA,6.34,461,NA,TGO,1956,1956,0
1926,NA,6.34,800,-10,THA,1956,1990,0.0099999998
1926,NA,5.87,702,NA,TJK,1990,NA,0
1926,NA,6.22,701,NA,TKM,1990,1936,0
1926,NA,6.52,860,NA,TLS,NA,NA,0
1926,NA,4.36,52,NA,TTO,1971,NA,-0.02
1926,NA,6.4,616,NA,TUN,1952,1961,0
1926,1237,6.77,640,-6,TUR,1936,NA,0.059999999
1926,NA,6.74,510,NA,TZA,1955,NA,0
1926,NA,6.89,500,NA,UGA,1975,NA,0
1926,NA,4.98,369,NA,UKR,1990,1936,0.66000003
1926,4064,3.37,165,3,URY,1935,1943,0.49000001
1926,10090,2.9,2,10,USA,NA,NA,0.56999999
1926,NA,5.71,704,NA,UZB,1990,NA,0
1926,1161,5.72,101,-9,VEN,1940,NA,-0.090000004
1926,NA,4.7,816,NA,VNM,1964,NA,-0.28
1926,NA,6.9,679,NA,YEM,1995,NA,-0.02
1926,2910,6.47,560,4,ZAF,1918,1992,0
1926,NA,6.71,551,NA,ZMB,1965,NA,0
1926,NA,6.75,552,NA,ZWE,1985,NA,0
1927,NA,7.05,700,-6,AFG,1987,NA,-0.050000001
1927,NA,7.01,540,NA,AGO,NA,2011,0
1927,NA,4.25,339,-9,ALB,1947,1947,0.34999999
1927,NA,6.94,696,NA,ARE,1980,NA,0
1927,7119,4.36,160,2,ARG,1934,1957,0.72000003
1927,NA,7.5,371,NA,ARM,1956,1936,0.38
1927,10746,2.8,900,10,AUS,1973,NA,0.27000001
1927,3797,2.47,305,8,AUT,1911,1948,0.34
1927,NA,7.08,373,NA,AZE,1990,1936,0.36000001
1927,NA,6.81,516,NA,BDI,1966,1971,0
1927,5668,2.41,211,6,BEL,1922,1931,0.52999997
1927,NA,5.67,434,NA,BEN,1952,1955,-0.02
1927,NA,6.1,439,NA,BFA,1952,1955,0
1927,NA,6.66,771,NA,BGD,1939,NA,0.039999999
1927,2092,4.65,355,-3,BGR,1918,1942,0.72000003
1927,NA,6.97,692,NA,BHR,1976,NA,0
1927,NA,5.14,1024,NA,BIH,NA,NA,0.039999999
1927,NA,5.05,370,NA,BLR,1990,1936,0.40000001
1927,1237,6.48,145,1,BOL,1939,1953,0
1927,946,5.9,140,-3,BRA,1932,1941,0
1927,NA,6.67,760,-10,BTN,NA,NA,0
1927,NA,6.5,571,NA,BWA,1963,NA,0
1927,NA,6.42,482,NA,CAF,1952,1956,0.090000004
1927,8372,3.32,20,10,CAN,1971,1944,0.41999999
1927,5467,2.17,225,10,CHE,1911,1949,0.31
1927,3400,5.61,155,-2,CHL,1924,1984,0.15000001
1927,NA,5.5,710,-5,CHN,1923,NA,0
1927,NA,6.77,437,NA,CIV,1952,1955,0.0099999998
1927,NA,5.54,471,NA,CMR,1952,1959,0
1927,NA,5.99,490,NA,COD,1967,1951,0
1927,NA,5.67,484,NA,COG,1952,1956,0
1927,1974,6.47,100,-5,COL,1939,1961,-0.12
1927,NA,5.98,581,NA,COM,1952,NA,0.029999999
1927,NA,6.61,402,NA,CPV,1976,1979,0
1927,2379,6.93,94,5,CRI,1943,2001,-0.22
1927,3502,4.93,40,3,CUB,1935,NA,0.86000001
1927,NA,3.78,352,NA,CYP,1964,1991,0.57999998
1927,NA,2.24,315,7,CZE,1924,1941,1.04
1927,4613,1.98,255,6,DEU,1884,1936,0.52999997
1927,NA,6.3,522,NA,DJI,1952,NA,0
1927,5994,2.44,390,10,DNK,1892,1952,0.67000002
1927,NA,6.16,42,-3,DOM,1949,2005,0
1927,NA,7.05,615,NA,DZA,1949,1941,-0.059999999
1927,1509,7.17,130,-1,ECU,1928,1998,-0.38
1927,NA,6.24,651,4,EGY,1964,NA,-0.25
1927,5700,3.7,230,-6,ESP,1923,1926,0.49000001
1927,NA,2.47,366,10,EST,1989,NA,0.25999999
1927,NA,7.18,530,4,ETH,1960,NA,-0.0099999998
1927,2778,2.92,375,10,FIN,1963,1943,0.79000002
1927,NA,4.95,950,NA,FJI,1947,NA,0.56
1927,5164,2.29,220,9,FRA,1913,1932,-0.94999999
1927,NA,5.7,481,NA,GAB,1952,1956,0.090000004
1927,7061,2.01,200,10,GBR,1946,1945,0.090000004
1927,NA,5.73,372,NA,GEO,1990,NA,0.76999998
1927,NA,6.42,452,NA,GHA,1967,NA,0.0099999998
1927,NA,6.1,438,NA,GIN,1952,1960,0.0099999998
1927,NA,6.41,420,NA,GMB,1959,NA,0.1
1927,NA,7.35,404,NA,GNB,NA,NA,-0.1
1927,NA,5.51,411,NA,GNQ,1990,1984,0
1927,3047,3.86,350,10,GRC,1920,1957,-0.51999998
1927,1573,6.84,90,2,GTM,1932,2008,-0.83999997
1927,NA,5.01,110,NA,GUY,1969,NA,-0.79000002
1927,1968,6.35,91,5,HND,1959,1990,-0.34999999
1927,NA,4.77,344,NA,HRV,1971,1950,0.41999999
1927,NA,6.31,41,NA,HTI,1954,NA,0
1927,1620,3.05,310,-1,HUN,1891,1938,1.04
1927,1524,5.45,850,NA,IDN,1954,NA,0.0099999998
1927,1486,5.82,750,NA,IND,1929,NA,-0.11
1927,3566,2.72,205,10,IRL,1952,1944,-0.0099999998
1927,NA,7.07,630,-7,IRN,1949,1955,0.0099999998
1927,NA,7.21,645,-4,IRQ,1964,NA,-0.079999998
1927,NA,4.4,666,NA,ISR,1953,1959,0.090000004
1927,2559,3.55,325,-8,ITA,1924,1936,-0.23
1927,NA,4.82,51,NA,JAM,1966,NA,0.28999999
1927,NA,7.02,663,NA,JOR,1960,NA,-0.050000001
1927,2497,5,740,1,JPN,1922,1969,-0.050000001
1927,NA,6.15,705,NA,KAZ,1990,NA,0.15000001
1927,NA,6.94,501,NA,KEN,1976,NA,-0.029999999
1927,NA,6.29,703,NA,KGZ,1955,1936,0.28999999
1927,NA,6.95,811,NA,KHM,1957,NA,0
1927,946,5.89,732,NA,KOR,1993,2018,0.029999999
1927,NA,6.9,690,NA,KWT,1964,NA,-0.029999999
1927,NA,6.11,812,NA,LAO,1994,NA,0.02
1927,NA,5.74,660,NA,LBN,1943,1943,0
1927,NA,6.19,450,-6,LBR,NA,NA,0
1927,NA,7.2,620,NA,LBY,1957,NA,0
1927,1468,6.23,780,NA,LKA,1939,NA,0.059999999
1927,NA,5.84,570,NA,LSO,1992,NA,0
1927,NA,3.64,368,-4,LTU,1925,1936,0.44999999
1927,NA,2.63,212,10,LUX,1925,1947,0.33000001
1927,NA,2.85,367,7,LVA,1922,1936,0.28999999
1927,NA,6.5,600,NA,MAR,1952,1959,0
1927,NA,5.42,359,NA,MDA,NA,1936,0.41
1927,NA,6.92,580,NA,MDG,1952,1956,-0.029999999
1927,1954,5.94,70,-3,MEX,1917,1998,-0.5
1927,NA,4.74,343,NA,MKD,NA,NA,0.28999999
1927,NA,6.24,432,NA,MLI,1952,1955,-0.0099999998
1927,NA,6.03,775,NA,MMR,1954,NA,0
1927,NA,4.72,341,NA,MNE,NA,NA,0.28
1927,NA,5.9,712,-7,MNG,1994,2006,0.039999999
1927,NA,6.63,541,NA,MOZ,NA,NA,0
1927,NA,6.32,435,NA,MRT,1952,1955,0.02
1927,NA,5.12,590,NA,MUS,1975,NA,-0.44
1927,NA,6.78,553,NA,MWI,2000,NA,0
1927,2140,5.09,820,NA,MYS,1955,NA,0.36000001
1927,NA,5.96,565,NA,NAM,1994,NA,0
1927,NA,6.83,436,NA,NER,1952,1961,0
1927,NA,6.53,475,NA,NGA,1963,NA,0.02
1927,1350,6.16,93,NA,NIC,1955,1982,0
1927,5662,3.08,210,10,NLD,1929,1939,0.50999999
1927,4539,2.38,385,10,NOR,1909,1946,1.15
1927,NA,6.14,790,-3,NPL,1993,NA,0.0099999998
1927,6473,2.72,920,10,NZL,2003,NA,0.72000003
1927,NA,6.91,698,-6,OMN,2011,NA,-0.029999999
1927,NA,6.59,770,NA,PAK,1958,2005,0
1927,2033,5.23,95,-3,PAN,1930,NA,-0.23
1927,1486,6.55,135,-9,PER,1918,1989,0.1
1927,1672,6.07,840,NA,PHL,1952,2008,-0.029999999
1927,NA,6.23,910,NA,PNG,NA,NA,0
1927,NA,4.23,290,-3,POL,1920,1947,-1.01
1927,NA,5.92,731,NA,PRK,NA,NA,0.22
1927,2188,4.03,235,1,PRT,1922,1942,0.050000001
1927,NA,6.49,150,-3,PRY,1943,NA,0
1927,NA,6.97,694,NA,QAT,1967,NA,0
1927,768,4.57,360,-4,ROU,1913,1944,-0.31999999
1927,NA,6.64,365,-8,RUS,1912,1936,-1.6
1927,NA,7.14,517,NA,RWA,1967,NA,-0.07
1927,NA,6.89,670,-10,SAU,1969,NA,-0.029999999
1927,NA,6.64,625,NA,SDN,1981,NA,0
1927,NA,5.76,433,NA,SEN,1952,1955,-0.059999999
1927,1356,6.35,830,NA,SGP,1969,NA,-0.76999998
1927,NA,6.42,940,NA,SLB,1996,NA,0
1927,NA,5.72,451,NA,SLE,2015,NA,0
1927,852,6.31,92,-6,SLV,1927,2005,-0.56
1927,NA,6.9,520,NA,SOM,1958,NA,-0.029999999
1927,947,4.49,345,0,SRB,1922,1950,0.43000001
1927,NA,6.64,525,NA,SSD,NA,NA,0
1927,NA,6.58,115,NA,SUR,NA,NA,0
1927,NA,3.76,317,NA,SVK,1968,1941,-1.33
1927,NA,3.63,349,NA,SVN,1971,1950,-1.29
1927,4846,2.07,380,10,SWE,1913,1947,0.81
1927,NA,6.71,572,NA,SWZ,1997,NA,0
1927,NA,6.88,652,NA,SYR,1959,NA,-0.029999999
1927,NA,6.06,483,NA,TCD,1952,1956,0
1927,NA,6.34,461,NA,TGO,1956,1956,0
1927,NA,6.33,800,-10,THA,1956,1990,0.02
1927,NA,5.87,702,NA,TJK,1990,NA,0
1927,NA,6.22,701,NA,TKM,1990,1936,0
1927,NA,6.52,860,NA,TLS,NA,NA,0
1927,NA,4.28,52,NA,TTO,1971,NA,-0.02
1927,NA,6.4,616,NA,TUN,1952,1961,0
1927,1083,6.76,640,-6,TUR,1936,NA,0.059999999
1927,NA,6.74,510,NA,TZA,1955,NA,0
1927,NA,6.89,500,NA,UGA,1975,NA,0
1927,NA,4.84,369,NA,UKR,1990,1936,0.73000002
1927,4540,3.34,165,3,URY,1935,1943,0.40000001
1927,10050,2.82,2,10,USA,NA,NA,0.50999999
1927,NA,5.71,704,NA,UZB,1990,NA,0
1927,1180,5.78,101,-9,VEN,1940,NA,-0.23
1927,NA,4.7,816,NA,VNM,1964,NA,-0.0099999998
1927,NA,6.91,679,NA,YEM,1995,NA,-0.029999999
1927,2966,6.46,560,4,ZAF,1918,1992,0.0099999998
1927,NA,6.71,551,NA,ZMB,1965,NA,0
1927,NA,6.75,552,NA,ZWE,1985,NA,0
1928,NA,7.08,700,-6,AFG,1987,NA,-0.079999998
1928,NA,7.01,540,NA,AGO,NA,2011,0
1928,NA,4.07,339,-9,ALB,1947,1947,0.52999997
1928,NA,6.94,696,NA,ARE,1980,NA,0
1928,7351,4.26,160,2,ARG,1934,1957,0.75
1928,NA,7.34,371,NA,ARM,1956,1936,0.52999997
1928,10690,2.77,900,10,AUS,1973,NA,0.30000001
1928,3962,2.43,305,8,AUT,1911,1948,0.25
1928,NA,7.01,373,NA,AZE,1990,1936,0.40000001
1928,NA,6.81,516,NA,BDI,1966,1971,0
1928,5746,2.36,211,6,BEL,1922,1931,0.52999997
1928,NA,5.67,434,NA,BEN,1952,1955,-0.02
1928,NA,6.1,439,NA,BFA,1952,1955,0.0099999998
1928,NA,6.64,771,NA,BGD,1939,NA,0.059999999
1928,2146,4.5,355,-3,BGR,1918,1942,0.86000001
1928,NA,6.98,692,NA,BHR,1976,NA,-0.0099999998
1928,NA,5.14,1024,NA,BIH,NA,NA,0.029999999
1928,NA,4.94,370,NA,BLR,1990,1936,0.47999999
1928,1273,6.48,145,1,BOL,1939,1953,0
1928,1034,5.9,140,-3,BRA,1932,1941,0
1928,NA,6.67,760,-10,BTN,NA,NA,0
1928,NA,6.5,571,NA,BWA,1963,NA,0
1928,NA,6.38,482,NA,CAF,1952,1956,0.13
1928,8987,3.29,20,10,CAN,1971,1944,0.38999999
1928,5672,2.1,225,10,CHE,1911,1949,0.37
1928,4195,5.58,155,-2,CHL,1924,1984,0.17
1928,NA,5.5,710,-5,CHN,1923,NA,0
1928,NA,6.76,437,NA,CIV,1952,1955,0.02
1928,NA,5.54,471,NA,CMR,1952,1959,0
1928,NA,5.99,490,NA,COD,1967,1951,0
1928,NA,5.67,484,NA,COG,1952,1956,0
1928,2065,6.42,100,-5,COL,1939,1961,-0.059999999
1928,NA,5.97,581,NA,COM,1952,NA,0.039999999
1928,NA,6.61,402,NA,CPV,1976,1979,0
1928,2451,6.88,94,5,CRI,1943,2001,-0.17
1928,3314,4.82,40,1,CUB,1935,NA,0.95999998
1928,NA,3.95,352,NA,CYP,1964,1991,0.30000001
1928,NA,2.21,315,7,CZE,1924,1941,0.97000003
1928,4682,1.99,255,6,DEU,1884,1936,0.27000001
1928,NA,6.3,522,NA,DJI,1952,NA,0
1928,6111,2.43,390,10,DNK,1892,1952,0.73000002
1928,NA,6.16,42,-3,DOM,1949,2005,0
1928,NA,7.07,615,NA,DZA,1949,1941,-0.079999998
1928,1555,7.15,130,-1,ECU,1928,1998,-0.33000001
1928,NA,6.33,651,1,EGY,1964,NA,-0.31
1928,5625,3.8,230,-6,ESP,1923,1926,0.37
1928,NA,2.42,366,10,EST,1989,NA,0.17
